STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
HI,0,"688,570","345,490","252,900","74,320","354,330","1,291,950","384,170","17,520","6,710","3,290","7,520","2,180","1,180","84,330","184,750","41,845,278","685,400","42,453,360","559,090","29,216,879","224,400","288,279","137,680","834,221","126,550","639,631","122,370","208,553","106,720","1,749,553","115,420","2,146,273","64,300","1,046,096","140,490","3,940,056","5,610","24,440","125,610","98,970","1,480,365","34,060","1,659,341","157,590","608,082","15,250","3,832","5,470","120,822","20,150","122,284","14,190","65,414","45,240","47,029","6,560","16,748","1,470","23,131","201,110","5,303,756","171,210","1,563,731","23,490","23,265","154,930","354,775","200,040","1,981,499","141,980","1,810,552","161,050","656,041","546,770","29,131,594","543,170","5,311,465","14,750","98,433","1,700","1,640","217,710","329,144","37,580","38,502","29,260","15,107","38,330","42,229","48,200","9,315","104,070","130,495","15,050","59,409","81,220","271,165","3,990","11,722","4,040","10,864","13,510","5,701","648,360","6,393,773","110,700","239,484","92,900","211,803","69,830","93,774","35,150","31,113","2,760","2,894","492,760","4,997,928","526,240","5,362,397","9,190","14,934","12,470","64,904","139,010","610,575","500,380","1,381,479"
HI,1,"11,920","7,750","3,230",480,"7,340","17,030","2,420",110,60,0,50,0,0,310,"5,760","-792,777","8,750","-781,197","2,500","64,112","3,610","14,371","2,530","13,383","2,250","9,143",480,"2,219","4,270","-37,352","3,540","34,466",780,"10,148","1,220","17,161",450,90,528,10,122,"1,740","-101,006","2,720","11,580",30,7,20,506,830,"3,948",60,318,430,510,450,"1,608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,243,20,238,30,9,20,64,0,0,0,0,0,0,0,0,0,0,0,0,"1,640","3,652",240,996,240,788,10,3,"4,700","22,136","1,300","1,267",750,790,390,547,510,474,200,247,40,179,"1,840","4,241",40,37,10,15,"1,070","1,770","3,670","14,846"
HI,2,"92,030","75,660","8,360","6,400","40,420","92,850","18,160","5,510","2,180",190,"3,150",960,160,"10,020","22,350","457,537","92,030","476,949","63,550","348,795","16,160","6,366","8,940","11,710","8,000","8,078","1,280",882,"13,060","53,295","7,270","2,705","4,280","15,882","10,910","51,109",630,"1,130","3,623",310,"1,357","1,290","-3,411","14,490","19,412",150,31,50,199,"1,520","5,612",270,948,"1,660","1,423","1,520","4,675",20,3,"3,830","66,405","1,170","3,605","1,970",862,"2,440","4,766","3,580","9,779","1,910","20,555","2,070","2,166","8,220","14,825","7,380","1,434",0,0,110,36,490,49,310,19,0,0,90,23,20,5,30,13,0,0,"11,310","9,361",630,"2,038",620,"1,680",110,27,"74,010","67,202","29,360","29,626","24,390","25,611","7,660","4,862","3,570","3,066",510,460,"7,220","1,386","19,250","11,104",0,0,10,145,"8,540","4,287","67,740","59,241"
HI,3,"130,840","87,390","20,270","19,940","60,370","203,890","59,490","4,740","2,170",640,"1,930",810,540,"24,560","28,870","2,292,101","130,840","2,334,789","104,410","1,793,529","21,220","12,281","11,470","24,542","10,210","16,685","3,720","2,939","18,000","159,621","9,130","12,624","7,480","50,431","19,580","223,829",780,"4,480","21,363","8,790","16,306","2,160","4,954","23,880","42,688",790,176,160,806,"2,610","10,345","1,330","4,487","6,010","5,515",780,"2,076",50,41,"9,490","159,212","4,760","8,982","3,700","2,102","5,900","10,532","9,220","23,371","4,940","50,010","6,110","11,803","92,170","633,765","90,840","66,421",30,22,360,128,"27,460","8,855","1,260",78,"1,020",316,"6,390","3,655","13,580","2,376","6,060","2,135",460,213,"15,310","27,296","1,560","4,612","1,370","3,689","5,640","1,394","122,560","342,823","41,270","127,215","35,180","114,266","27,490","37,358","6,100","5,051","1,200","1,148","76,220","57,567","87,600","87,411",10,12,20,49,"13,270","14,412","112,470","266,906"
HI,4,"177,520","98,030","44,990","28,940","83,890","321,960","100,120","4,470","1,800","1,190","1,490",420,370,"29,990","35,970","6,462,943","177,520","6,545,711","155,480","5,402,351","39,650","22,078","21,440","48,015","19,400","33,674","16,560","14,793","20,060","196,526","16,750","31,838","10,610","96,097","26,810","491,989","1,020","7,030","38,915","24,490","163,208","3,850","25,287","36,080","82,768","3,010",711,410,"3,439","3,640","17,382","3,930","14,683","14,890","15,373",780,"1,777",90,161,"28,840","465,395","22,250","55,145","5,140","3,816","17,600","28,569","28,570","92,965","16,060","160,514","21,380","49,218","171,170","3,478,500","170,250","428,749",30,79,700,459,"68,570","57,903","4,650",438,"6,220","3,154","11,480","11,107","28,070","5,805","36,130","33,713","2,090","2,874","14,600","36,587","1,340","3,522","1,260","3,237","5,010","1,702","173,870","757,247","38,310","81,178","32,170","70,975","28,200","42,132","8,300","6,841",760,913,"142,410","370,846","148,410","411,926",20,25,20,53,"25,760","38,450","148,390","376,595"
HI,5,"99,590","42,810","43,710","10,450","53,840","205,850","62,590","1,490",370,550,580,0,70,"10,450","29,350","6,114,326","99,590","6,189,657","83,670","4,654,441","38,180","24,793","21,990","63,547","20,020","45,344","22,830","25,616","14,850","172,480","17,230","53,081","11,120","131,824","24,630","659,098",780,"4,700","25,181","21,510","312,934","3,910","39,965","25,860","75,331","3,550",864,500,"6,059","2,610","14,714","3,130","13,981","9,520","10,377",930,"1,925",130,313,"35,840","662,766","30,060","115,132","4,550","4,104","25,960","44,768","35,700","170,473","24,250","256,007","27,720","70,644","98,930","4,007,969","98,630","567,593",100,303,290,392,"39,950","61,061","5,840",812,"5,180","2,602","6,890","8,632","6,520","1,129","25,060","38,539","2,650","6,985","10,460","31,643",220,507,340,836,"1,500",906,"98,160","690,417",470,198,390,161,"4,820","6,911","5,160","4,689",90,126,"92,920","506,532","94,480","542,280",30,40,30,198,"25,290","52,620","70,990","190,123"
HI,6,"64,480","17,760","41,050","4,470","37,300","153,530","48,010",580,80,300,190,0,20,"4,910","21,400","5,585,833","64,480","5,647,903","54,090","4,083,426","31,550","25,322","19,170","71,595","17,590","52,471","23,110","30,057","11,270","157,743","15,450","70,117","9,510","143,832","19,320","655,357",600,"3,300","17,149","15,800","303,620","3,770","51,966","16,980","62,070","2,230",577,570,"7,226","1,950","12,091","2,190","11,238","5,280","5,920",270,665,130,392,"34,880","736,112","30,780","162,605","3,240","3,645","26,830","47,876","34,810","220,219","25,220","294,350","27,940","78,696","64,250","3,897,975","64,080","585,468",260,787,100,264,"28,910","54,643","5,700",900,"4,980","2,647","5,510","7,273",0,0,"18,690","31,523","2,610","9,429","7,910","28,638",10,47,100,308,610,561,"63,820","660,528",0,0,0,0,960,"1,501","4,200","3,884",0,0,"62,680","530,825","63,140","563,479",40,29,20,100,"19,070","53,672","42,580","138,723"
HI,7,"89,260","13,080","72,210","3,050","53,870","236,870","75,420",550,50,370,130,0,10,"3,890","31,040","11,973,355","89,260","12,114,149","76,410","8,451,487","55,320","55,162","37,190","187,934","34,770","143,224","44,820","75,492","18,530","419,836","31,310","282,548","15,680","369,240","30,310","1,351,207",940,"3,380","16,822","21,820","512,292","9,140","235,601","28,690","140,794","4,950","1,327","1,780","32,055","3,850","27,005","2,740","14,669","7,450","7,911","1,840","4,022",380,"2,052","66,720","1,817,885","61,670","515,977","4,050","6,389","56,920","127,399","66,650","664,113","53,420","732,588","56,870","197,223","89,130","8,927,333","89,010","1,531,104","1,990","5,394",90,284,"41,630","76,765","12,550","3,866","9,880","5,297","7,980","11,539",0,0,"18,090","24,572","5,280","25,111","13,560","67,135",0,0,80,258,500,758,"88,530","1,605,705",0,0,0,0,310,463,"7,310","7,108",0,0,"88,400","1,454,341","88,600","1,530,870",600,200,340,497,"35,600","163,599","47,180","195,159"
HI,8,"19,600","2,540","16,390",480,"14,330","51,480","15,500",60,0,60,0,0,0,210,"8,370","5,466,263","19,600","5,580,557","16,370","3,085,669","15,640","42,533","12,350","170,082","11,810","137,121","8,150","24,985","5,600","408,819","12,010","462,684","4,200","183,881","6,850","423,433",310,300,"1,853","5,280","142,704","6,100","492,173","7,170","114,294",530,133,"1,550","49,673","2,390","22,689",440,"4,010",0,0,0,0,420,"4,688","18,340","827,115","17,450","338,384",750,"2,059","16,360","62,649","18,340","406,662","14,010","246,400","16,120","102,908","19,580","4,453,489","19,580","1,024,878","10,600","54,033",20,68,"8,630","25,094","5,720","7,581","1,810",984,0,0,0,0,0,0,"1,650","10,730","5,190","48,398",0,0,20,68,110,284,"19,400","1,056,801",0,0,0,0,0,0,0,0,0,0,"19,540","999,789","19,580","1,068,642","6,460","4,770","9,180","12,327","9,110","138,640","6,600","61,200"
HI,9,"2,380",320,"1,950",70,"2,070","6,190","1,860",0,0,0,0,0,0,0,"1,130","1,576,931","2,380","1,609,519","1,930","682,996","2,150","21,123","1,790","64,100","1,730","48,598",910,"8,838",770,"133,369","1,870","242,941",470,"29,655",650,"49,967",70,30,176,690,"19,746","1,370","304,727","1,170","32,588",30,6,310,"14,344",500,"5,562",80,777,0,0,0,0,150,"3,878","2,260","210,403","2,190","127,094",60,173,"2,090","14,533","2,260","142,345","1,620","36,690","2,010","31,863","2,380","1,366,345","2,380","391,854","1,420","19,560",0,0,"1,390","11,347","1,000","4,625",150,85,0,0,0,0,0,0,230,"1,930",880,"12,139",0,0,0,0,20,66,"2,350","408,951",0,0,0,0,0,0,0,0,0,0,"2,370","380,520","2,380","408,441","1,480","4,309","1,990","11,174",990,"54,380",580,"16,142"
HI,10,960,160,750,30,900,"2,310",610,0,0,0,0,0,0,0,510,"2,708,766",960,"2,735,323",700,"650,073",920,"64,250",800,"179,313",780,"145,293",530,"22,732",310,"85,216",850,"953,269",160,"15,106",220,"16,906",40,0,0,280,"8,076",720,"609,085",560,"26,557",0,0,100,"6,515",240,"2,936",30,303,0,0,0,0,130,"11,603",910,"358,463",870,"236,807",30,115,850,"13,683",910,"251,572",550,"13,438",830,"111,520",950,"2,351,393",960,"713,721",300,"18,017",0,0,670,"33,363",560,"20,183",30,22,0,0,0,0,0,0,80,"2,137",380,"6,316",0,0,0,0,0,0,950,"781,963",0,0,0,0,0,0,0,0,0,0,950,"695,943",950,"734,003",520,"5,512",850,"40,346",310,"88,745",200,"62,544"
ID,0,"721,890","306,110","330,290","78,660","364,490","1,528,560","519,480","22,600","1,800",620,"20,180",530,"1,400","88,620","181,050","39,165,046","719,270","39,902,813","592,860","27,218,987","191,650","400,455","115,440","743,422","107,390","566,437","89,600","97,616","118,070","1,246,384","119,090","2,355,733","70,460","1,106,928","139,830","3,186,927","20,020","37,140","126,765","101,250","1,316,749","57,630","3,201,181","195,710","737,767","14,790","3,648","3,180","65,347","31,620","172,223","15,900","80,674","67,560","68,637","11,210","21,119","6,890","110,985","203,070","4,866,538","168,340","1,244,471","29,640","36,640","182,630","470,136","202,370","1,793,596","158,680","1,189,544","165,690","1,045,143","546,290","26,462,901","545,340","4,822,209","12,720","79,127","25,950","21,999","242,860","336,038","32,380","53,897","28,030","14,108","48,650","45,990","50,490","9,376","134,800","186,450","11,890","6,191","92,290","253,437","42,470","146,355","46,540","161,756","43,730","20,763","673,060","5,599,627","138,500","318,997","117,150","275,106","100,350","149,610","45,340","39,224","19,910","14,442","477,690","4,503,185","527,760","4,859,054","7,200","12,363","10,630","55,142","156,910","778,291","522,730","1,354,370"
ID,1,"13,600","6,990","5,900",500,"9,640","23,230","4,120",140,10,0,130,0,0,320,"7,490","-1,629,314","10,980","-1,607,968","3,390","83,324","5,170","22,466","3,010","23,874","2,760","16,612",400,997,"4,690","-57,397","5,000","160,406","1,220","14,694","2,080","23,214","1,880",120,430,20,71,"2,990","-244,040","3,430","21,346",40,11,20,238,"1,150","4,545",80,355,480,488,550,"1,750",130,"9,067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,481,20,398,290,92,50,28,0,0,0,0,20,9,0,0,20,13,0,0,"1,950","4,367","1,770","9,706","1,840","8,512",20,8,"6,260","22,505","1,450","1,878",960,"1,233",610,"1,007",650,590,"1,420","1,547",290,453,"2,420","5,146",40,32,10,76,"1,470","2,479","5,290","17,221"
ID,2,"104,670","82,810","12,080","8,930","41,580","104,260","22,010","6,050",490,50,"5,510",200,230,"11,270","21,360","551,657","104,670","570,279","80,470","451,322","14,130","9,383","8,690","11,842","7,910","6,988","1,070",587,"13,060","43,282","8,540","4,245","5,020","20,102","10,640","50,132","1,170","1,970","4,719",150,549,"2,010","-2,267","15,020","18,622",140,29,30,146,"1,780","4,366",240,743,"2,030","1,489","1,990","5,791",90,118,"4,430","70,837","1,020","2,119","2,670","1,732","3,330","6,772","4,240","10,958","2,470","16,276","2,820","3,974","11,300","19,417","11,710","2,262",0,0,"1,230",389,760,86,380,9,0,0,150,33,40,9,90,25,30,5,"10,960","8,299","5,030","19,684","5,100","18,500",80,26,"87,090","76,959","31,880","35,094","28,090","31,270","9,360","5,809","5,740","4,768","3,560","1,981","11,430","2,176","23,000","10,873",0,0,0,0,"8,800","3,913","81,800","69,478"
ID,3,"162,950","98,010","34,460","28,670","70,730","272,200","82,550","7,730",600,160,"6,960",210,660,"30,700","35,660","2,812,360","162,950","2,859,701","132,010","2,183,740","24,130","24,142","13,670","31,121","12,470","18,914","3,640","2,013","22,150","175,105","13,360","22,960","11,560","83,533","25,300","269,859","2,390","9,290","27,589","12,030","19,845","4,460","15,291","31,010","47,341",680,143,100,580,"3,970","10,362","1,220","3,746","9,130","6,945","1,590","3,738",280,980,"12,340","192,711","4,680","7,537","6,550","4,801","9,630","18,022","12,120","31,353","7,250","43,673","8,710","23,602","106,290","670,250","106,520","72,080",30,28,"7,400","2,566","32,700","10,787","1,560",64,"1,770",558,"10,530","5,483","12,360","1,978","7,810","2,540",500,110,"19,080","31,355","16,610","54,527","16,450","53,696","13,740","3,759","150,140","405,176","55,020","170,747","47,110","152,819","37,560","52,284","11,800","9,972","8,600","4,984","87,400","61,294","104,430","97,777",0,0,0,0,"19,800","17,489","135,460","323,554"
ID,4,"180,590","75,870","73,710","28,660","88,500","403,220","149,300","5,800",500,200,"5,100",120,440,"28,970","39,330","6,521,543","180,590","6,620,140","154,580","5,194,974","35,850","37,224","19,760","53,631","18,120","35,048","15,430","9,932","25,820","225,665","19,440","59,856","15,020","145,897","32,330","564,119","4,050","12,710","43,876","31,330","201,238","8,520","67,493","46,570","98,597","3,370",769,240,"1,854","5,980","21,865","3,620","14,450","20,020","18,986","1,680","2,950",770,"2,553","34,270","523,318","23,990","48,868","9,110","9,362","28,920","49,872","34,120","110,910","25,170","147,454","24,090","78,259","169,360","3,035,080","168,300","366,346",50,270,"10,440","7,151","79,650","64,281","4,780",280,"6,900","3,297","13,500","12,077","27,900","5,690","46,350","41,543","2,540",725,"20,140","46,567","14,410","48,283","15,500","53,684","19,600","7,986","174,720","693,292","49,020","110,810","40,150","89,464","41,860","72,396","9,820","8,276","5,230","4,658","131,310","302,066","146,350","360,623",20,21,20,84,"33,710","47,905","143,740","376,041"
ID,5,"103,570","25,610","69,510","7,510","56,420","272,400","99,340","1,930",130,90,"1,710",0,60,"10,210","28,520","6,375,009","103,570","6,470,694","88,040","4,817,167","32,160","37,573","18,210","62,247","16,880","42,483","19,470","14,620","19,080","169,755","18,250","85,489","12,430","163,397","25,660","632,565","3,410","6,980","25,599","22,580","332,437","8,280","105,448","35,320","95,685","3,390",830,270,"2,392","4,750","22,887","3,520","16,287","15,820","17,432","1,440","1,962",920,"3,160","39,700","695,920","33,140","100,350","5,760","8,052","35,540","65,676","39,630","177,953","31,780","205,194","31,200","126,817","103,050","3,862,634","102,580","514,718",90,308,"4,300","5,767","53,160","81,742","5,470",601,"6,760","3,441","9,720","10,544","10,190","1,699","37,280","63,059","2,930",999,"13,950","36,539","3,960","12,728","5,230","19,002","6,800","4,478","101,350","597,534","1,140",468,840,320,"9,390","15,575","6,310","5,441","1,010","1,153","93,090","432,976","96,630","479,382",20,15,0,0,"30,470","66,924","70,870","178,832"
ID,6,"64,750","8,880","53,160","2,390","36,550","182,410","64,520",650,40,70,540,0,10,"4,320","19,490","5,595,661","64,750","5,673,543","55,550","4,133,339","25,970","33,406","15,460","61,947","14,410","44,023","17,530","14,822","12,830","123,080","15,450","104,450","9,570","166,948","18,460","568,659","2,560","3,450","13,178","15,160","297,608","7,100","128,591","24,010","77,882","3,090",809,290,"3,036","3,230","18,510","2,660","14,033","10,290","12,374",830,981,830,"3,499","36,410","732,717","33,100","138,513","2,760","5,147","33,760","71,348","36,390","219,182","30,420","217,378","30,720","148,581","64,650","3,784,589","64,410","529,437",210,370,"1,290","2,783","33,070","61,717","4,930",729,"5,440","2,971","7,330","7,965",0,0,"24,020","47,632","2,360","1,019","9,050","26,674",600,"1,245","1,380","4,623","2,040","1,965","63,560","569,655",0,0,0,0,"1,310","2,115","4,570","4,113",100,109,"63,020","467,720","63,560","501,267",30,29,10,32,"21,070","60,228","41,840","121,908"
ID,7,"72,080","6,230","64,010","1,610","44,850","211,430","75,360",300,20,50,230,0,0,"2,650","22,460","9,507,165","72,080","9,669,190","62,280","6,622,963","38,530","73,295","25,070","144,884","23,720","109,128","26,080","26,810","15,520","266,558","26,080","337,444","12,250","335,885","21,010","845,632","3,290","2,420","10,304","15,860","361,821","13,910","514,015","30,790","162,025","3,700",964,"1,040","17,112","6,070","43,621","3,730","22,409","9,790","10,923","3,130","3,947","1,890","14,478","57,190","1,420,598","54,410","392,771","2,160","5,257","53,900","151,635","57,160","557,328","47,860","391,901","50,770","296,411","72,010","7,053,004","71,860","1,166,745","1,460","4,180",880,"2,708","35,350","53,584","9,210","3,249","6,070","3,258","7,410","9,879",0,0,"19,190","31,590","2,890","1,975","11,990","53,014",100,182,920,"3,184","1,260","1,978","70,780","1,184,652",0,0,0,0,250,424,"6,450","6,064",10,10,"71,530","1,113,161","71,710","1,178,304",280,97,110,159,"30,910","167,989","37,820","151,116"
ID,8,"15,980","1,380","14,230",310,"12,770","48,220","18,020",0,0,0,0,0,0,180,"5,410","4,553,407","15,980","4,669,762","13,510","2,467,507","12,260","61,834","8,920","128,419","8,540","102,908","4,750","9,551","3,950","187,648","9,970","418,433","2,860","142,042","3,730","196,671",970,210,"1,015","3,360","83,808","7,560","822,621","7,290","116,355",360,88,930,"25,663","3,440","32,102",690,"7,078",0,0,0,0,"1,330","22,095","15,200","685,629","14,570","259,911",540,"1,963","14,240","71,048","15,200","344,851","11,500","131,256","14,010","163,785","15,960","3,705,224","15,970","853,330","9,270","45,766",110,476,"5,980","13,338","4,320","9,119",960,506,0,0,0,0,50,48,550,923,"3,960","31,140",0,0,110,488,160,478,"15,570","806,462",0,0,0,0,0,0,0,0,0,0,"15,940","840,005","15,970","888,854","4,980","3,705","7,350","9,371","8,680","169,297","5,190","50,371"
