STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
NC,4,"1,139,390","535,950","299,090","264,160","1,021,710","65,630","540,210","805,570","2,212,010","777,930","27,700","10,520","5,090","12,100","1,460","241,830","228,310","41,132,765","1,139,390","41,616,803","995,360","34,124,024","217,950","131,655","108,470","291,238","100,660","208,558","78,870","35,305","153,970","1,138,995","93,410","247,661","85,980","874,364","197,110","3,202,388","7,410","19,110","57,279","178,120","1,227,451","28,570","198,051","252,440","484,038","27,260","6,531","1,300","9,989","21,060","86,719","17,950","65,709","107,900","113,769","3,410","7,737",940,"2,263","211,030","3,383,720","91,630","786,764","171,790","301,148","32,650","30,626","159,650","325,716","210,090","711,651","141,260","46,557","136,450","743,313","2,750","11,806","5,440","4,416","18,990","23,482","1,820","2,818","162,210","570,673","68,610","504,904","2,510","15,782","1,092,650","20,809,669","1,087,860","2,568,736",150,602,"56,120","44,281","481,510","399,382","26,410","2,005","56,170","31,508","79,570","76,481","195,950","36,641","265,950","241,266","9,830","7,213","103,640","241,842","87,760","682,047","91,560","730,275","62,790","41,055","1,111,530","4,703,579","282,820","606,040","231,300","499,976","215,820","307,153","55,570","46,779","25,610","24,960","882,780","2,169,386","936,470","2,466,608",140,251,80,495,"183,100","291,100","950,120","2,513,079","943,170","2,493,105","9,970","19,975"
NC,5,"603,350","218,510","295,630","70,520","539,440","36,050","310,030","374,360","1,290,480","391,860","9,620","2,390","2,650","4,590",20,"86,690","166,150","37,013,886","603,350","37,455,821","518,910","28,570,234","202,390","147,485","109,060","386,399","102,130","284,141","109,040","55,977","97,210","823,281","95,550","385,088","75,650","1,031,058","154,360","3,555,029","6,340","9,750","31,403","133,490","2,072,884","28,520","293,404","177,720","441,935","20,830","5,237","1,580","15,316","15,850","91,496","15,650","68,805","78,390","87,668","4,210","8,558","1,190","3,362","229,210","4,069,023","71,590","667,287","204,670","574,565","20,300","23,511","195,780","433,734","228,760","1,096,734","165,870","55,795","172,980","1,020,041","3,260","13,125","7,940","5,606","23,500","30,960","2,550","4,396","183,570","733,283","64,690","471,002","2,530","19,038","599,630","23,849,644","597,620","3,336,463",560,"1,028","19,720","42,425","250,210","342,331","34,090","3,845","34,990","18,809","45,930","53,434","53,500","8,737","159,300","242,806","8,990","7,764","67,540","175,239","21,660","202,254","27,320","248,826","21,460","19,988","593,200","4,046,070","4,680","1,661","3,080","1,162","25,710","33,967","31,720","27,421","5,350","6,918","570,970","2,994,132","579,750","3,210,233",120,203,80,205,"156,270","358,145","445,200","1,181,433","436,920","1,156,956","11,170","24,477"
NC,6,"378,660","80,820","269,120","22,050","339,830","22,330","201,950","221,070","916,950","269,290","3,590",630,"1,300","1,660",0,"38,950","118,320","32,810,266","378,660","33,178,265","324,470","24,372,019","170,300","144,113","98,420","430,379","92,460","324,377","104,110","62,417","68,700","686,535","86,660","483,715","63,240","1,138,083","115,890","3,374,590","5,160","6,310","20,889","94,580","1,983,359","26,520","370,020","120,700","367,999","18,460","5,034","1,640","18,235","12,230","84,417","11,650","58,531","48,590","55,939","1,450","2,907","1,310","5,423","197,940","4,008,593","48,150","487,248","183,430","734,350","12,040","16,591","179,770","448,908","197,770","1,264,289","151,620","56,149","160,470","1,070,232","2,970","11,352","8,630","5,069","21,190","31,565","2,960","5,475","167,240","758,897","48,590","351,992","2,440","17,261","377,570","22,956,527","376,390","3,365,300","1,210","2,221","7,000","25,516","166,680","262,805","33,350","5,202","32,790","18,313","35,610","43,493",0,0,"112,390","182,976","6,660","5,658","48,310","141,375","4,810","43,421","8,630","75,304","7,990","10,182","374,050","3,770,766",0,0,0,0,"2,750","3,967","24,940","22,200",860,"1,240","373,220","3,102,498","374,570","3,278,446",150,102,80,77,"113,740","331,855","264,020","816,449","256,210","788,944","10,310","27,505"
NC,7,"529,980","65,500","442,960","16,210","478,370","31,880","290,370","259,380","1,412,280","439,440","2,370",330,"1,160",890,0,"32,520","168,380","71,495,173","529,980","72,369,781","461,220","52,268,778","307,340","353,748","209,780","1,356,609","199,380","1,054,334","223,710","173,641","107,680","1,664,938","190,180","1,977,873","102,930","2,838,092","168,180","6,504,944","7,760","7,710","26,606","123,360","3,061,825","65,740","1,700,103","197,060","874,608","27,900","7,361","6,540","101,946","25,570","223,511","19,990","109,951","64,300","74,207","9,280","18,253","4,190","20,296","414,170","10,214,922","54,700","655,517","398,460","2,659,162","12,930","23,010","388,960","1,249,162","414,010","4,096,747","331,310","146,019","349,040","2,765,602","6,120","23,380","23,640","10,658","6,600","5,077","10,560","23,782","365,970","1,930,358","82,320","649,711","5,300","46,350","529,260","54,123,726","528,080","9,226,042","10,460","24,443","4,510","29,171","242,530","293,222","80,900","22,522","56,830","31,029","50,110","68,680",0,0,"106,630","138,956","11,370","9,496","78,700","309,981",740,"6,660","5,110","43,250","5,720","10,969","525,340","9,681,453",0,0,0,0,750,"1,201","43,990","41,566",80,152,"526,870","8,932,820","527,580","9,319,912","3,980","1,238","1,740","1,211","209,630","977,666","319,240","1,325,401","301,120","1,209,828","23,930","115,573"
NC,8,"156,030","13,620","138,230","3,160","143,060","9,290","104,280","47,300","453,080","158,910",130,20,60,50,0,"3,060","48,190","44,374,253","156,030","45,145,847","138,490","30,159,463","118,140","296,759","100,580","1,424,402","97,250","1,146,968","70,310","112,840","38,330","1,517,592","98,360","2,875,848","31,370","1,423,102","39,160","2,050,744","2,570","1,410","5,845","29,470","808,316","47,390","3,953,101","55,700","771,594","3,800",936,"8,370","226,677","18,210","209,252","3,220","30,959",0,0,0,0,"4,350","50,183","151,130","6,173,196","7,000","151,481","148,310","2,238,965","2,330","6,278","143,520","771,293","151,100","3,097,480","119,560","68,763","121,460","1,370,096","2,450","13,011","13,080","4,948",0,0,"11,290","47,547","139,660","1,252,441","25,130","290,594","3,410","48,534","155,920","36,620,575","155,880","8,455,399","88,530","367,276",690,"4,834","68,880","81,695","50,220","45,818","18,080","9,389",0,0,0,0,60,46,"3,680","3,298","34,050","236,688",0,0,770,"6,546",980,"3,668","154,740","8,347,134",0,0,0,0,0,0,0,0,0,0,"155,790","8,373,705","155,930","8,781,022","66,590","50,692","75,630","78,341","83,480","1,115,645","72,130","669,447","57,950","447,073","17,570","222,374"
NC,9,"23,260","1,940","20,740",450,"21,610","1,310","19,710","3,540","69,940","25,960",0,0,0,0,0,80,"7,330","15,586,397","23,260","15,923,027","20,370","8,748,991","21,220","152,523","18,860","647,265","18,410","522,533","10,490","53,196","6,530","497,638","19,400","1,801,727","4,280","238,705","4,080","214,620",530,90,419,"3,880","111,231","13,590","3,139,260","11,850","336,630",220,53,"2,690","118,060","5,410","76,067",570,"5,857",0,0,0,0,"1,800","49,686","22,790","1,813,629",220,"11,545","22,510","880,250",250,861,"21,910","204,066","22,780","1,102,131","17,560","13,833","17,060","273,859",430,"3,915","2,750",856,0,0,"4,260","35,910","21,740","516,318","3,650","88,550","1,320","26,819","23,250","13,770,300","23,260","3,969,352","11,350","119,733",80,572,"14,450","61,313","12,220","41,288","1,810","1,041",0,0,0,0,0,0,440,582,"7,590","82,681",0,0,90,815,110,673,"23,060","3,861,604",0,0,0,0,0,0,0,0,0,0,"23,240","3,908,039","23,260","4,132,225","16,580","51,575","20,120","82,223","13,250","586,254","9,940","308,819","5,020","116,611","5,700","192,207"
NC,10,"9,880",900,"8,720",170,"9,200",560,"9,110","1,040","28,720","10,120",0,0,0,0,0,10,"3,610","26,186,523","9,880","26,565,600","8,490","8,393,371","9,610","379,694","8,810","1,279,189","8,640","1,044,389","6,150","148,710","2,900","450,069","9,170","8,090,306","1,710","77,641","1,760","87,009",340,20,102,"1,790","53,006","7,380","6,962,484","5,910","379,077",30,6,"1,070","58,288","2,880","42,057",270,"2,871",0,0,0,0,"1,560","218,211","9,630","2,749,990",40,"3,476","9,540","1,509,972",70,407,"9,330","155,056","9,630","1,678,782","7,220","7,937","6,200","116,941",210,"2,978","1,020",399,0,0,"3,300","104,399","9,340","1,321,154","1,520","141,969","1,270","46,895","9,870","23,437,145","9,880","7,217,657","2,030","80,042",20,130,"7,300","172,559","6,630","91,880",400,256,0,0,0,0,0,0,160,332,"3,620","63,055",0,0,20,200,40,188,"9,820","7,362,916",0,0,0,0,0,0,0,0,0,0,"9,870","7,045,098","9,880","7,404,508","6,860","69,012","9,020","231,495","4,780","856,687","5,060","793,904","1,620","158,700","3,840","635,204"
ND,0,"362,960","180,300","143,100","33,970","330,180","14,320","203,110","212,860","679,430","198,620","8,750","2,410",670,"5,670","1,020","42,470","89,500","24,151,559","362,410","24,735,262","310,380","17,025,713","115,050","248,909","76,110","392,604","69,260","292,751","27,640","38,466","52,680","656,287","76,010","1,501,896","36,820","553,263","60,150","1,181,631","26,500","13,150","66,886","52,640","748,236","29,380","1,712,132","112,830","583,703","7,750","2,016","2,530","59,769","18,200","148,049","7,710","40,517","44,550","44,926","3,000","6,140","13,060","145,342","71,950","1,772,939","19,170","286,690","48,140","206,805","22,620","25,819","58,420","239,026","71,550","479,465","7,790","4,823","48,400","391,110","1,960","5,426","4,020","1,990","3,870","6,048","1,960","16,824","51,560","418,951","14,960","148,859","3,050","81,817","303,310","18,818,084","301,280","3,526,823","4,810","18,784","4,820","5,820","116,300","154,376","20,720","10,153","21,730","12,457","22,910","24,378","22,440","3,996","58,710","82,365","2,800","1,562","51,760","189,823","9,140","50,823","10,230","53,124","12,130","8,926","343,940","3,969,704","44,320","94,608","36,880","82,774","28,320","37,982","17,770","16,167","4,450","5,542","280,110","3,372,448","295,510","3,629,632","5,290","8,028","8,630","36,298","82,860","567,112","271,080","901,989","261,300","733,123","13,490","168,866"
ND,1,"5,640","2,900","2,460",160,"4,700",510,"4,710","1,470","10,280","2,320",40,20,0,20,0,80,"2,350","-1,320,170","5,090","-1,296,362","2,400","68,390","2,590","9,816","1,620","4,976","1,450","3,255",140,545,"1,720","-25,443","2,400","44,200",440,"7,944",640,"7,136","2,830",50,296,10,50,"1,250","-114,803","2,570","23,808",30,9,10,209,760,"5,303",40,161,360,311,170,519,"1,140","14,128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,495,10,178,40,20,20,14,0,0,0,0,0,0,10,7,10,7,0,0,"1,460","4,356",430,"3,816",470,"3,339",0,0,"3,380","18,366",760,"1,237",450,759,420,785,200,184,370,728,50,481,"1,600","5,082",40,56,10,16,870,"2,853","2,830","16,046","2,720","13,650",170,"2,395"
ND,2,"41,710","35,810","2,480","3,090","35,480","2,500","18,470","22,660","33,400","7,250","2,050",840,50,"1,170",520,"4,200","6,510","220,707","41,710","230,905","34,330","191,370","6,460","2,859","3,930","4,750","3,370","1,955",160,90,"3,950","12,319","3,770","5,417","1,670","6,221","2,710","11,378","1,230",280,870,70,272,720,-406,"5,450","10,198",30,7,0,0,770,"3,372",80,277,870,684,440,"1,422",410,"2,172","1,040","21,232",860,"14,132",220,369,690,368,540,"1,393",990,"2,204",90,36,330,"2,049",10,22,20,2,40,58,20,151,580,797,370,"1,081",30,398,"6,520","11,064","6,320","1,160",70,22,180,56,320,36,190,6,0,0,90,22,0,0,10,4,0,0,"3,950","3,269",770,"4,789",800,"4,449",30,14,"36,590","32,771","11,320","11,963","10,180","10,918","3,280","2,039","1,380","1,212",510,551,"6,200","1,124","10,380","4,543",0,0,0,0,"3,240","1,815","34,800","30,062","34,540","29,003",310,"1,059"
ND,3,"61,690","44,020","7,490","9,120","55,790","2,430","29,480","41,260","84,290","21,570","2,590",670,150,"1,760",310,"10,570","13,950","1,071,696","61,690","1,099,771","50,220","844,284","11,730","8,818","6,990","11,808","6,000","5,857",480,253,"6,970","50,823","6,750","14,829","4,940","30,853","8,470","76,788","2,520","1,520","5,526","4,920","8,209","1,420","1,905","12,120","28,075",200,42,40,300,"1,810","8,799",440,"1,522","4,270","3,527",250,639,830,"4,900","3,700","68,079","2,740","41,030",990,921,"2,430","1,297","2,000","4,851","3,590","7,355",360,194,"1,180","6,836",40,124,70,29,130,173,30,52,"2,300","5,866",890,"5,531",130,"1,042","45,790","318,166","45,120","33,487",90,73,920,351,"13,500","5,131",790,22,760,268,"4,970","3,119","5,160",859,"2,470",815,80,26,"6,810","12,159","2,850","14,708","2,900","13,752","3,780","2,081","56,560","156,260","16,410","49,813","13,740","45,197","11,030","14,825","3,880","3,415","1,640","1,565","37,330","28,357","42,270","42,968",0,0,0,0,"7,500","8,503","51,920","121,599","51,420","120,000",750,"1,599"
ND,4,"89,730","56,500","17,580","13,380","82,320","2,940","44,070","62,760","145,430","38,700","2,560",630,210,"1,720",200,"15,200","18,430","3,285,736","89,730","3,356,301","79,000","2,716,758","19,160","15,190","11,570","20,582","10,360","12,510","2,310",803,"9,330","76,622","11,230","40,543","7,020","60,210","12,670","175,498","4,230","4,160","20,198","13,800","92,121","2,910","15,693","25,640","70,565","1,290",304,140,"1,220","2,980","17,538","1,660","6,815","14,150","14,336",250,495,"1,640","12,784","10,090","174,189","4,860","66,842","4,330","3,572","5,460","3,930","6,450","17,059","9,970","25,484","1,180",737,"4,980","28,709",180,561,250,174,820,"1,348",90,122,"6,120","20,500","2,770","26,901",310,"3,269","87,310","1,890,462","86,540","235,961",20,50,"2,080","1,475","31,430","26,274","2,460",101,"3,900","2,276","6,090","6,264","13,120","2,405","15,530","14,843",440,204,"8,740","22,892","3,670","18,784","3,880","18,932","5,250","3,192","86,730","392,737","15,470","31,466","12,270","25,819","10,990","16,415","3,820","3,308","1,470","1,929","76,000","209,687","79,440","237,058",20,6,20,56,"14,170","26,411","74,920","181,427","73,780","178,344","1,670","3,084"
ND,5,"54,080","24,330","23,720","5,000","49,660","1,890","31,630","32,740","108,210","30,450",890,160,110,620,0,"6,180","15,240","3,327,643","54,080","3,397,067","47,050","2,544,793","18,030","18,196","11,410","28,501","10,330","18,518","4,140","1,401","8,020","82,890","11,280","55,327","6,550","73,648","10,770","209,524","3,980","3,190","17,661","11,480","168,633","3,270","29,832","19,140","69,424","1,250",311,210,"2,512","2,480","17,379","1,610","8,023","9,280","9,879",340,620,"1,690","13,200","11,640","206,136","3,940","57,333","6,760","8,057","4,680","4,480","8,850","25,484","11,580","39,086","1,370",811,"7,440","46,665",240,713,410,263,"1,260","1,998",130,373,"7,170","26,587","2,840","28,167",400,"4,414","53,750","2,268,242","53,520","321,743",50,135,910,"1,489","20,620","28,966","3,110",219,"3,270","1,881","3,410","3,998","4,150",725,"13,360","21,392",560,273,"7,700","24,267","1,080","6,987","1,370","8,199","1,850","1,694","52,690","390,241",370,129,240,81,"2,160","3,181","2,160","1,954",390,619,"51,330","292,777","52,300","320,728",20,13,0,0,"14,040","39,635","39,810","108,588","38,320","104,081","2,010","4,507"
ND,6,"39,660","8,940","28,570","1,740","36,620","1,430","25,030","22,600","98,150","29,920",380,60,70,260,0,"3,390","11,920","3,449,962","39,660","3,521,004","34,930","2,581,165","16,380","17,862","10,720","32,343","9,830","21,847","4,410","1,958","7,200","82,976","10,550","68,640","5,610","88,347","9,190","216,002","3,530","2,010","11,177","8,720","169,413","3,620","49,431","15,400","71,042","1,420",377,300,"4,487","2,220","18,277","1,460","8,052","6,620","7,177",150,251,"1,640","14,098","10,630","206,191","2,890","42,816","6,960","10,251","3,560","4,317","8,840","29,514","10,610","45,027","1,280",663,"7,610","54,851",240,646,460,277,"1,210","2,123",150,358,"7,160","30,840","2,410","23,676",420,"5,056","39,560","2,507,260","39,420","367,647",130,413,400,"1,138","17,370","31,152","3,030",308,"4,380","2,662","3,250","4,019",0,0,"12,480","23,080",580,321,"6,990","26,016",290,"1,441",490,"2,759",690,816,"38,890","411,478",0,0,0,0,340,547,"2,050","1,961",70,126,"39,060","336,495","39,250","365,548",30,26,0,0,"11,910","45,670","27,640","91,021","26,240","85,490","1,870","5,531"
ND,7,"55,900","6,230","48,170","1,220","51,950","2,040","37,440","25,950","158,700","54,640",240,30,80,130,0,"2,740","15,680","7,430,464","55,900","7,585,299","50,250","5,468,436","28,910","41,081","20,770","85,426","19,310","61,352","10,360","6,292","11,490","182,888","20,400","220,162","8,040","189,764","12,660","369,283","5,780","1,820","10,351","10,420","230,746","9,170","235,115","25,180","154,835","3,120",865,960,"21,686","4,010","38,225","2,050","12,169","9,010","9,012","1,410","2,194","3,420","31,493","23,820","527,406","3,380","52,062","18,840","44,249","4,840","8,982","21,680","89,619","23,800","145,452","2,800","1,794","19,260","167,083",790,"1,885","1,600",803,410,348,500,"1,203","18,400","96,875","4,430","44,176",990,"16,653","55,840","5,864,844","55,760","999,741",550,"1,396",250,"1,065","26,760","37,864","6,780","1,202","8,080","4,595","5,110","6,956",0,0,"14,830","22,207",920,505,"11,400","56,173",60,298,280,"1,458",450,842,"54,960","1,020,434",0,0,0,0,110,190,"4,280","4,133",10,24,"55,620","961,877","55,720","1,024,365",240,116,90,71,"23,200","146,071","32,580","141,127","29,920","122,443","3,740","18,684"
ND,8,"11,840","1,240","10,340",220,"11,100",490,"9,750","2,990","33,520","11,340",0,0,0,0,0,120,"4,300","3,357,660","11,840","3,454,329","9,970","1,762,153","9,240","38,858","7,040","80,562","6,630","62,354","4,130","6,930","3,150","127,509","7,410","269,238","2,130","82,054","2,570","100,867","1,940",130,807,"2,620","63,610","5,130","446,218","5,680","96,669",370,92,690,"21,173","2,300","27,434",310,"2,969",0,0,0,0,"1,680","22,513","8,770","287,476",480,"10,903","7,860","50,755",880,"2,255","8,000","47,404","8,760","101,455",600,499,"6,310","65,409",380,"1,003",920,365,0,0,590,"3,327","7,700","78,765","1,040","11,417",520,"21,019","11,830","2,917,899","11,830","659,447","3,370","10,429",40,226,"4,760","5,252","3,160","1,482","1,160",646,0,0,0,0,20,17,190,103,"3,790","31,204",0,0,50,236,80,287,"11,480","631,375",0,0,0,0,0,0,0,0,0,0,"11,830","654,195","11,840","699,513","3,580","2,708","6,060","8,714","6,540","145,204","5,280","76,203","3,750","42,924","2,090","33,279"
ND,9,"1,940",240,"1,660",50,"1,850",70,"1,780",350,"5,460","1,860",0,0,0,0,0,0,790,"1,302,036","1,940","1,332,377","1,600","540,654","1,810","20,557","1,420","43,234","1,350","35,140","1,010","5,143",560,"27,380","1,540","130,099",320,"11,578",350,"12,156",340,0,0,430,"10,806","1,250","343,239","1,100","30,341",30,7,140,"5,758",570,"7,706",40,414,0,0,0,0,380,"10,776","1,600","102,689",30,"1,572","1,530","29,192",60,155,"1,460","13,981","1,600","43,549",80,63,990,"14,379",60,232,210,56,0,0,260,"2,814","1,490","41,383",150,"3,760",140,"12,390","1,940","1,195,192","1,940","346,333",430,"3,775",0,0,"1,040","3,990",800,"1,314",140,107,0,0,0,0,0,0,30,101,630,"5,581",0,0,0,0,0,0,"1,890","335,569",0,0,0,0,0,0,0,0,0,0,"1,940","342,343","1,940","360,681",980,"2,891","1,740","9,547","1,020","68,234",920,"42,670",480,"15,614",570,"27,056"
