STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
NY,3,"1,924,780","1,192,520","293,640","407,380","1,792,160","71,810","1,195,140","1,325,720","3,141,390","1,063,600","73,620","45,510",760,"27,350","15,470","362,200","381,870","32,996,618","1,924,780","33,565,913","1,482,360","24,344,421","299,100","212,523","162,880","368,519","147,980","234,434","26,860","23,618","401,970","4,299,509","128,760","267,762","284,320","3,438,480","3,770","61,690","281,822","136,280","265,837","38,030","50,659","459,960","569,295","10,350","2,421","1,420","10,211","14,890","56,175","13,830","48,259","84,990","80,892","1,883,430","28,536,249","1,883,430","28,058,449","265,460","477,801","41,280","896,685","24,880","361,227","15,280","34,514","21,870","14,848","29,820","223,377","36,360","207,352","40,130","232,532","1,670","3,393","22,430","214,373",530,"3,987",480,520,"1,240","3,664","25,030","56,583","1,800","16,147","126,630","89,122","1,181,430","6,526,555","1,159,670","649,993",240,890,"4,040","1,734","423,390","151,555","17,630","1,240","26,480","9,109","94,980","48,433","105,800","18,091","202,250","73,666",880,418,"364,130","660,988","18,820","75,373","19,230","64,273","52,570","27,384","1,767,180","5,291,953","757,440","2,378,569","659,950","2,012,845","494,240","851,523","90,120","74,970","11,420","14,052","844,930","498,440","1,137,410","1,197,380",110,185,0,0,"221,350","288,980","1,632,730","4,377,067","1,621,410","4,344,440","14,760","32,627"
NY,4,"2,223,170","1,238,560","432,510","495,170","2,087,760","69,650","1,337,260","1,602,820","3,878,500","1,246,270","62,890","39,610",330,"22,950","7,770","397,480","438,290","80,800,342","2,223,170","81,757,219","1,952,100","67,387,957","489,710","345,191","244,640","663,794","224,720","440,931","130,260","100,611","280,190","3,030,177","197,240","544,492","362,430","6,758,246","5,190","79,280","411,109","300,580","2,224,562","61,510","342,618","501,200","956,877","32,650","7,923","3,800","32,886","25,800","125,386","40,360","167,709","243,730","271,480","2,118,840","33,536,886","2,118,840","33,042,992","264,840","493,893","104,280","2,366,068","45,070","651,833","67,700","182,839","32,060","30,981","79,640","587,574","93,690","629,317","103,130","706,520","6,570","11,974","65,640","635,571","1,870","14,669","1,700","2,427","2,400","7,413","76,290","255,660","5,570","61,082","213,590","355,594","2,204,780","44,423,222","2,188,950","4,828,366",190,986,"28,670","18,840","964,890","1,110,655","53,370","6,088","105,590","68,475","173,870","187,990","266,080","50,926","658,700","786,881","5,540","6,046","211,400","526,289","56,960","189,259","59,870","193,991","96,300","56,932","2,157,450","8,846,145","481,060","1,093,428","425,430","927,982","444,440","857,869","108,560","92,173","20,890","20,800","1,683,590","3,717,714","1,795,360","4,321,597",270,429,40,10,"304,050","478,267","1,905,390","4,981,912","1,887,050","4,914,853","24,430","67,059"
NY,5,"1,364,990","706,920","377,650","235,560","1,278,470","40,720","857,140","902,380","2,416,720","679,060","18,260","7,710",140,"10,410",60,"167,040","348,500","83,914,343","1,364,990","84,801,802","1,192,580","67,142,717","509,400","416,058","260,880","883,420","241,940","605,714","227,720","197,235","172,270","1,850,188","211,500","810,953","321,700","8,640,070","4,190","42,370","220,935","254,210","4,171,087","57,520","486,807","376,030","887,459","44,120","10,889","4,760","53,454","21,520","138,089","37,000","173,079","206,850","242,909","1,204,560","20,226,696","1,204,560","19,849,977","201,520","376,719","160,400","3,655,076","46,800","683,021","126,930","521,398","30,170","34,653","131,870","925,191","148,300","1,170,393","159,760","1,269,481","9,820","16,982","115,610","1,053,221","3,100","21,422","3,390","5,148","3,390","11,980","128,510","485,101","8,130","89,825","152,820","386,706","1,361,830","59,541,606","1,358,760","7,434,932",270,"1,646","15,430","24,497","516,440","1,026,257","70,680","11,356","62,040","38,125","98,510","120,372","57,130","9,962","387,940","822,970","6,340","12,727","120,980","343,944","15,120","74,143","23,410","97,254","35,410","31,734","1,342,820","9,089,281","8,710","3,559","6,470","2,633","82,270","142,796","63,950","58,645","4,320","5,902","1,270,530","6,408,681","1,294,490","6,815,019",230,283,40,13,"285,070","593,943","1,076,160","2,839,444","1,055,320","2,744,855","27,040","94,588"
NY,6,"871,720","352,010","379,460","111,850","816,450","24,060","578,410","532,390","1,725,920","476,900","5,930","1,610",80,"4,230",0,"71,610","263,480","75,560,672","871,720","76,226,986","753,070","57,511,360","448,950","431,790","240,680","985,945","224,280","698,369","246,250","249,781","125,780","1,568,593","194,950","984,770","261,720","9,329,779","3,260","27,290","139,426","199,530","4,289,128","54,170","641,538","217,240","666,314","40,980","10,365","5,220","67,838","17,820","134,842","23,020","132,584","79,950","83,625","702,320","13,333,476","702,320","13,038,261","149,570","295,215","169,390","4,041,147","36,060","561,522","143,460","842,553","23,960","32,000","141,820","1,025,361","158,310","1,402,817","169,060","1,505,983","9,140","14,278","127,650","1,216,551","3,230","21,522","4,330","5,765","3,890","15,179","143,170","597,644","7,690","86,056","125,140","393,338","870,250","57,710,419","868,850","7,984,034",570,"2,506","6,390","15,821","346,510","817,481","71,300","15,040","45,920","28,224","57,820","76,305",0,0,"269,930","666,762","5,440","15,715","89,330","295,937","3,900","17,411","8,320","34,903","13,290","16,943","861,560","8,900,717",0,0,0,0,"12,820","23,837","44,120","39,775",790,"1,337","853,860","7,166,553","859,300","7,516,733",370,425,50,16,"228,600","624,080","641,260","1,990,857","620,960","1,890,600","25,800","100,258"
NY,7,"1,373,190","362,860","875,790","102,880","1,294,120","36,840","962,770","681,190","3,236,390","990,110","3,730",890,80,"2,760",0,"60,480","424,280","187,875,310","1,373,190","189,725,342","1,206,460","140,617,857","917,700","1,226,302","539,800","3,266,634","509,060","2,418,657","544,900","720,555","245,450","4,575,370","454,880","4,061,537","458,510","22,944,533","4,680","38,670","199,294","306,200","7,965,244","143,290","3,037,094","429,480","1,850,032","111,110","30,368","20,640","361,420","42,400","402,578","46,810","277,114","132,250","150,775","982,480","20,984,580","982,480","20,523,206","221,890","461,374","390,690","10,987,130","56,060","1,040,447","348,490","3,391,866","39,960","58,903","334,840","2,972,242","369,540","3,563,627","390,350","3,882,262","17,820","28,032","310,260","3,745,471","7,290","51,550","12,890","12,928","15,080","72,358","352,470","1,875,885","17,920","251,652","282,480","1,373,122","1,371,900","154,341,716","1,370,790","24,673,993","4,230","20,494","4,550","17,048","700,810","1,860,398","185,520","69,599","115,020","71,336","108,180","149,453",0,0,"532,130","1,442,741","10,880","48,152","181,440","795,086",640,"1,781","5,480","21,153","10,540","21,253","1,362,000","25,078,275",0,0,0,0,"3,790","9,302","90,160","88,586",90,145,"1,364,810","22,813,609","1,367,360","23,753,859","24,100","5,899","8,710","2,378","525,440","2,192,230","844,800","3,473,738","791,920","3,053,796","66,060","419,942"
NY,8,"490,540","91,050","377,560","15,110","465,670","14,060","372,330","142,120","1,304,230","438,510",220,70,0,150,0,"5,080","145,510","141,209,377","490,540","143,313,606","435,540","99,270,243","407,340","1,378,002","306,070","4,287,036","293,300","3,301,498","166,140","505,870","115,030","5,756,881","283,600","7,400,762","157,560","11,966,626","1,370","8,970","50,925","92,380","2,845,252","122,120","8,233,512","161,670","2,104,229","37,090","10,591","29,130","846,914","36,510","501,631","9,370","82,470",0,0,"266,260","5,964,512","266,260","5,832,923","61,350","131,589","224,270","8,486,297","14,410","459,296","207,930","4,853,747","15,680","28,077","200,110","2,662,189","215,600","2,140,857","224,170","2,447,215","8,340","12,500","187,700","3,144,894","4,660","45,826","9,190","6,255","22,360","200,903","209,260","1,906,081","11,040","257,634","169,850","1,785,690","490,280","124,917,855","490,180","25,551,366","8,450","79,061",640,"2,779","326,840","1,018,490","145,130","178,325","56,240","35,258",0,0,0,0,"201,830","592,977","3,480","24,141","104,810","837,883",0,0,740,"2,977","2,380","8,356","486,940","25,571,725",0,0,0,0,230,619,0,0,0,0,"489,520","24,532,876","490,180","25,941,894","241,560","195,164","268,550","266,545","262,070","2,888,517","226,670","2,476,872","172,300","1,400,509","64,800","1,076,363"
NY,9,"90,950","14,200","72,880","2,480","86,740","2,740","77,870","12,720","255,410","91,990",0,0,0,0,0,120,"27,350","61,875,845","90,950","63,114,948","78,890","37,352,071","85,310","968,203","74,490","2,759,554","72,190","2,122,755","35,200","383,814","24,700","2,926,132","74,770","6,209,862","24,380","2,238,206",290,760,"4,851","14,760","484,888","46,010","8,689,212","38,150","1,239,103","1,760",445,"12,550","601,436","14,160","253,211","1,960","18,912",0,0,"32,150","733,901","32,150","717,820","7,500","16,081","58,790","3,411,990","1,220","85,594","55,770","3,450,682","2,820","5,990","52,620","1,093,452","56,970","568,063","58,760","724,002","1,690","3,681","48,000","1,037,023","1,480","24,308","2,250","1,176","14,500","231,433","55,940","1,174,681","5,450","131,801","39,060","824,941","90,900","56,918,130","90,910","14,998,544","3,040","54,028",60,263,"60,640","333,319","46,750","200,406","9,650","6,118",0,0,0,0,770,"1,214",430,"4,557","29,810","427,897",0,0,70,325,400,"1,938","90,300","15,082,613",0,0,0,0,0,0,0,0,0,0,"90,800","14,665,225","90,920","15,709,620","71,830","239,520","80,940","335,874","51,590","2,049,029","38,920","1,390,405","16,650","395,266","24,870","995,140"
NY,10,"57,210","7,700","46,620","1,480","54,290","1,970","53,490","6,250","154,510","64,720",0,0,0,0,0,20,"18,160","220,702,116","57,210","222,744,441","46,190","68,183,116","56,120","9,227,564","52,090","15,569,887","50,780","11,414,662","36,410","2,447,084","14,590","4,439,825","52,900","65,420,982","14,140","1,607,139",330,250,"1,752","8,840","300,103","42,800","41,116,892","29,080","2,042,325",410,102,"11,110","823,515","13,850","323,004","1,080","10,727",0,0,"10,540","238,710","10,540","233,554","2,430","5,156","46,670","17,610,398",290,"39,667","44,590","17,594,007","1,780","26,293","41,510","1,647,756","45,000","448,916","46,640","2,471,251","1,520","5,586","34,270","807,961","1,450","29,845","1,520",761,"22,930","2,274,367","45,370","12,018,138","11,020","230,807","33,420","4,038,009","57,170","198,857,790","57,180","59,913,785","5,980","322,377",20,110,"44,320","2,625,731","40,200","2,177,574","4,390","2,925",0,0,0,0,0,0,220,"5,102","23,810","963,531",0,0,30,116,270,"1,815","56,900","67,317,773",0,0,0,0,0,0,0,0,0,0,"57,100","57,288,174","57,190","61,996,366","45,090","665,367","53,590","2,931,672","23,730","3,988,233","33,270","9,168,520","8,630","1,238,654","26,830","7,929,866"
NC,0,"4,638,600","2,069,770","1,726,030","735,230","4,175,860","262,280","2,294,240","2,881,930","8,949,670","2,868,970","97,770","35,510","13,410","48,840","7,560","754,110","1,135,050","307,502,266","4,624,030","311,345,493","3,840,840","215,189,191","1,365,440","2,425,619","809,310","7,220,097","761,240","5,568,103","574,170","676,612","817,970","8,911,866","717,210","18,539,528","1,100,640","31,385,466","41,740","55,690","162,012","679,770","10,486,336","262,440","16,995,361","1,122,380","3,843,227","103,950","26,476","24,210","583,054","124,350","909,313","74,090","355,721","352,720","380,328","4,105,020","70,053,573","4,105,020","68,711,272","684,860","1,342,302","477,150","16,123,683","143,610","2,411,539","418,940","4,507,185","46,250","60,511","418,750","1,768,133","433,720","3,237,432","471,420","3,622,031","334,490","171,294","369,770","3,994,429","7,790","52,043","27,690","18,253","26,420","290,369","415,410","5,154,899","19,960","374,558","558,230","3,763,255","3,577,400","226,116,914","3,570,960","39,052,016","6,150","60,530","131,780","199,669","1,771,680","3,342,721","268,510","255,037","214,340","117,274","256,500","256,392","365,450","69,155","1,211,090","2,369,693","17,200","44,111","605,630","1,721,005","259,050","2,758,783","283,150","3,000,713","104,670","86,839","4,400,410","45,028,148","913,240","2,276,543","811,560","1,996,891","700,780","1,219,951","220,830","188,430","99,160","77,821","3,003,120","35,709,338","3,316,900","38,386,352","104,510","198,165","121,860","487,059","965,800","4,711,100","3,540,020","11,246,492","3,460,530","9,694,339","104,500","1,552,151"
NC,1,"56,300","31,890","19,870","2,460","40,320","8,930","36,080","13,400","86,420","12,980",600,310,30,260,0,"2,100","28,040","-3,753,698","41,730","-3,648,506","12,200","442,087","17,580","225,636","11,240","87,193","10,360","63,618","2,160","8,299","22,250","-348,251","15,630","270,851","10,100","158,481","3,740",260,711,110,337,"10,330","-1,143,067","10,340","105,192",250,59,100,"2,282","3,060","16,839",360,"2,031","1,980","2,313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,238,0,0,"2,320","3,972",100,"2,079","2,130",855,450,467,30,4,0,0,70,34,30,22,300,200,0,0,"6,440","15,187","10,320","138,398","11,060","141,440",40,25,"25,870","123,188","4,050","4,953","2,450","3,257","1,880","3,789","2,430","2,226","6,680","7,026","1,990","3,504","9,380","21,461",260,401,0,0,"5,730","9,977","23,670","111,742","22,570","92,269","1,450","19,472"
NC,2,"601,190","483,280","49,690","60,090","524,330","43,520","250,860","342,320","580,250","133,840","19,790","8,000",800,"11,000","3,030","74,970","110,370","3,191,629","601,180","3,261,475","458,690","2,578,199","81,890","35,051","45,350","60,714","41,770","40,661","4,980","2,962","96,300","283,599","38,280","29,634","71,660","373,778","2,640","3,720","7,077","1,850","8,043","7,120","-23,886","86,360","69,846",880,198,130,536,"6,440","17,816","1,160","3,699","8,250","7,470","594,380","6,621,787","594,380","6,470,167","82,990","151,619","6,760","145,033","5,280","87,101","2,290","4,481","3,070","1,888","4,130","12,694","5,310","15,212","6,240","18,168","3,040","1,151","3,150","25,685",70,447,190,71,190,355,"4,040","6,606",210,"3,405","1,060",489,"16,640","35,528","16,950","5,420",20,114,"7,460","3,116","3,590",662,"1,920",73,30,10,360,109,250,57,940,379,20,7,"75,920","56,107","32,780","362,050","34,500","371,632",220,119,"511,940","470,504","196,170","225,322","171,490","200,812","62,390","42,899","20,020","16,578","18,300","10,613","15,410","4,759","95,630","62,779",20,19,0,0,"55,360","27,892","482,810","435,415","481,100","432,088","2,250","3,327"
NC,3,"1,015,550","575,760","142,460","276,600","922,540","52,760","482,290","746,680","1,714,790","619,890","31,910","12,400","2,670","16,840","3,100","251,860","209,640","17,445,983","1,015,550","17,713,590","806,390","13,486,327","139,420","91,546","68,290","153,110","62,900","103,104","16,560","8,795","195,740","1,568,551","56,280","110,882","174,520","2,019,446","4,900","15,120","37,196","79,270","151,554","15,650","24,673","207,490","267,607","6,090","1,410",460,"2,580","14,570","38,813","5,900","18,888","35,560","31,473","995,630","15,321,321","995,630","15,039,117","151,290","282,204","19,880","457,408","15,510","249,793","9,480","14,178","8,130","5,905","13,220","36,196","16,370","47,628","19,040","56,093","10,710","4,280","9,880","72,784",250,"1,480",490,582,430,"1,335","14,010","50,250",780,"11,839","53,270","34,500","610,510","3,305,886","612,380","343,246",100,141,"35,540","12,799","257,280","84,416","7,590",432,"15,050","5,029","44,400","20,080","88,100","14,918","123,550","43,113","1,000",540,"160,710","276,042","97,180","980,508","100,690","1,003,733","25,020","13,918","952,010","2,974,572","413,770","1,395,628","373,000","1,227,762","292,480","503,808","50,070","41,676","42,440","26,209","428,990","258,832","566,120","554,423",50,49,0,0,"95,500","109,746","888,320","2,525,865","884,720","2,516,559","5,140","9,306"
NC,4,"1,159,400","558,270","288,380","271,260","1,051,640","59,450","539,620","830,060","2,193,850","754,640","28,210","10,800","4,800","12,610","1,410","253,640","233,640","41,933,294","1,159,400","42,403,985","1,009,960","34,764,609","225,120","152,506","107,320","303,020","99,450","211,090","65,720","31,063","160,310","1,223,386","89,290","262,876","227,390","4,055,719","7,070","15,210","44,318","180,180","1,269,575","28,520","185,683","249,950","470,691","25,410","6,091","1,220","9,389","19,620","77,170","16,870","61,918","107,890","112,742","1,106,470","18,285,231","1,106,470","18,000,018","146,720","285,214","52,890","1,234,968","33,160","495,038","38,830","74,322","11,240","11,819","38,140","99,337","44,880","165,724","51,620","191,940","33,450","15,366","31,740","230,628",780,"4,595","1,680","2,153",990,"2,767","42,360","223,279","2,640","43,123","112,280","176,828","1,147,390","22,105,854","1,139,810","2,425,049",80,353,"53,230","42,452","561,780","645,803","26,420","2,204","53,700","31,927","77,910","76,093","218,960","44,590","388,990","479,933","5,330","6,553","107,720","261,245","88,670","899,054","92,010","949,801","47,900","31,637","1,128,310","4,476,763","292,160","647,801","259,440","562,987","275,910","550,487","50,490","41,757","25,110","24,535","829,990","1,779,246","896,240","2,085,645",140,184,30,68,"182,260","274,666","970,680","2,650,329","963,670","2,629,277","10,040","21,052"
NC,5,"626,290","236,760","292,080","77,490","564,840","33,800","316,110","394,380","1,312,820","396,030","10,310","2,770","2,530","5,010",20,"92,220","173,070","38,430,403","626,290","38,851,240","536,430","29,598,359","212,050","171,679","110,200","410,137","102,960","294,023","94,220","49,085","101,130","891,021","93,410","417,442","182,230","4,671,206","6,200","8,120","25,505","138,730","2,193,190","28,740","305,857","176,750","420,837","20,560","5,149","1,410","14,181","14,950","85,226","15,040","65,709","80,760","91,228","558,870","10,558,603","558,870","10,354,412","105,110","204,192","67,410","1,606,175","30,040","460,531","56,960","167,804","8,280","10,517","56,610","153,106","59,340","301,250","66,310","336,345","46,690","20,169","49,530","374,553","1,130","7,057","2,520","2,719","1,330","4,508","55,820","327,891","2,820","51,058","87,450","210,763","624,320","25,946,553","622,610","3,159,176",80,735,"20,040","48,935","286,550","598,417","34,750","4,387","33,640","18,205","45,300","50,774","58,110","9,568","215,720","499,001","3,980","8,244","69,950","188,770","23,520","291,406","28,990","346,607","17,900","16,534","614,890","3,678,352","7,090","2,839","5,170","2,073","58,040","102,182","29,800","25,108","5,440","7,341","561,880","2,560,801","580,160","2,785,139",100,115,0,0,"156,970","341,126","467,500","1,219,438","458,740","1,191,074","12,110","28,364"
